Registrar,Enrolment Agency,State,District,Sub District,Pin Code,Gender,Age,Aadhaar generated,Enrolment Rejected,Residents providing email,Residents providing mobile number
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Sambhal,Chandausi,202414,F,20,0,1,0,0
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Sant Kabir Nagar,Ghanghata,272162,F,9,0,1,0,1
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Sant Kabir Nagar,Ghanghata,272176,F,25,0,1,0,1
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Sant Ravidas Nagar,Gyanpur,221301,M,2,1,0,0,1
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Shamli,Shamli,247772,M,18,0,1,0,1
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Shrawasti,Bhinga,271831,M,8,1,0,0,0
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Shrawasti,Bhinga,271865,M,7,0,1,0,1
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Shrawasti,Ikauna,271801,F,19,0,1,0,1
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Siddharthnagar,Shohratgarh,272205,F,10,1,0,0,0
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Siddharthnagar,Shohratgarh,272205,M,32,1,0,0,1
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Varanasi,Pindra,221101,M,21,0,1,0,1
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Varanasi,Varanasi,221001,M,69,0,1,0,0
CSC e-Governance Services India Limited,CSC e Gov,Uttar Pradesh,Varanasi,Varanasi,221005,F,57,0,1,0,1
CSC e-Governance Services India Limited,CSC e Gov,West Bengal,Hooghly,Chanditala - II,712702,M,18,1,0,0,1
CSC e-Governance Services India Limited,CSC e Gov,West Bengal,Hooghly,Pursura,712401,F,9,0,1,0,1
CSC e-Governance Services India Limited,CSC e Gov,West Bengal,Howrah,Shyampur - II,711312,F,5,0,1,0,1
CSC e-Governance Services India Limited,CSC e Gov,West Bengal,Jalpaiguri,Alipurduar - I,736123,M,10,1,0,0,1
CSC e-Governance Services India Limited,CSC e Gov,West Bengal,Murshidabad,Farakka,742232,F,11,0,1,0,1
CSC e-Governance Services India Limited,CSC e Gov,West Bengal,North 24 Parganas,Amdanga,743126,F,38,0,1,0,1
CSC e-Governance Services India Limited,CSC e Gov,West Bengal,North 24 Parganas,Barasat - I,743294,M,24,0,1,0,0
CSC e-Governance Services India Limited,CSC e Gov,West Bengal,North 24 Parganas,Habra - I,743234,M,8,0,1,0,1
CSC e-Governance Services India Limited,WEBEL TECHNOLOGY LIMITED,West Bengal,Darjeeling,Matigara,734003,M,7,1,0,0,1
Canara Bank,Karvy Data Management Services,Uttar Pradesh,Gonda,Colonelganj,271002,F,9,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Assam,Chirang,Bijni,783392,M,39,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Assam,Karbi Anglong,Phuloni,782481,M,38,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Assam,Sonitpur,Na-duar,784182,M,1,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Assam,Sonitpur,Tezpur,784001,F,28,0,1,1,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Anekal,560105,M,27,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560008,F,10,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560033,F,12,0,1,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560036,M,8,0,1,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560048,M,25,0,1,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560066,M,4,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560066,M,7,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560066,M,25,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560077,F,3,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore North,560096,F,3,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore South,560041,M,32,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore South,560043,F,27,0,1,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore South,560060,F,3,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Bengaluru,Bangalore South,560060,F,25,0,1,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Hassan,Alur,573201,M,40,1,0,0,1
Canara Bank,Ojus Healthcare Private Limited,Karnataka,Raichur,Lingasagur,584125,F,28,0,1,0,1
Canara Bank,Ojus Healthcare Private Limited,Odisha,Khorda,Balugaon,752034,M,34,0,1,0,1
Canara Bank_New_657,Bloom Solutions Pvt Ltd,Assam,Kamrup Metro,Guwahati,781009,F,44,1,0,1,1
Canara Bank_New_657,Citizencenter Technologies Pvt Ltd,Delhi,South West Delhi,Najafgarh,110045,M,12,0,1,0,1
Canara Bank_New_657,Citizencenter Technologies Pvt Ltd,Delhi,South West Delhi,Najafgarh,110045,M,33,0,1,0,1
Canara Bank_New_657,Citizencenter Technologies Pvt Ltd,Delhi,West Delhi,Punjabi Bagh,110063,F,34,1,0,0,1
Canara Bank_New_657,Citizencenter Technologies Pvt Ltd,Delhi,West Delhi,Rajouri Garden,110015,F,8,0,1,0,1
Canara Bank_New_657,Citizencenter Technologies Pvt Ltd,West Bengal,Purba Medinipur,Panskura-II,721168,M,23,0,1,0,1
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Amravati,Amravati,444603,F,27,0,1,0,1
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Mumbai City,Mumbai City,400025,F,67,1,0,0,1
Canara Bank_New_657,Compro Systems & Services,Maharashtra,Mumbai City,Mumbai City,400037,M,45,0,1,1,1
Canara Bank_New_657,HI-TECH CONTROLS,Bihar,Madhubani,Rajnagar,847236,F,11,1,0,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Ballia,Ballia,277001,M,11,0,1,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Etah,Aliganj,207001,F,11,0,1,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Lalitpur,Mahroni,284403,F,38,0,1,0,1
Canara Bank_New_657,IPS e Services Pvt Ltd,Uttar Pradesh,Sambhal,Chandausi,202414,F,19,0,1,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Assam,Cachar,Lakhipur,788126,M,18,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Chennai,Chennai,600017,F,36,1,0,1,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Coimbatore,Kinathikadavu,642120,F,5,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Dindigul,Nilakkottai,624202,F,6,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Dindigul,Nilakkottai,624202,F,12,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Erode,Gobichettipalayam,638452,M,6,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Kanyakumari,Agastheeswaram,629702,M,6,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Krishnagiri,Krishnagiri,635203,M,20,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Madurai,Madurai North,625016,M,33,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Salem,Salem,636001,M,1,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Salem,Salem,636002,F,6,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Salem,Salem,636007,F,5,1,0,1,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Salem,Sankari,637102,F,72,0,1,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Salem,Sankari,637103,F,0,0,1,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Salem,Sankari,637103,M,7,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Theni,Theni,625531,F,8,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Thoothukkudi,Thoothukkudi,628005,M,6,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Tiruchirappalli,Thiruverumbur,620010,F,54,0,1,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Tirunelveli,Ambasamudram,627424,M,0,1,0,0,1
Canara Bank_New_657,SNR Edatas Pvt Ltd,Tamil Nadu,Vellore,Vellore,632013,M,3,1,0,0,1
Canara Bank_New_657,VEETECHNOLOGIES PVT. LTD,Himachal Pradesh,Kangra,Indora,176403,M,0,1,0,0,1
Canara Bank_New_657,VEETECHNOLOGIES PVT. LTD,Punjab,Gurdaspur,Gurdaspur,143530,M,8,1,0,0,1
Central Bank of India_New_650,IPS e Services Pvt Ltd,Bihar,Aurangabad,Nabinagar,824301,F,68,0,1,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,Kurnool,Kurnool,518003,F,20,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Andhra Pradesh,Srikakulam,Narasannapeta,532425,M,40,1,0,0,1
City Union Bank Limited        ,CityUnion Bank Limited,Rajasthan,Jaipur,Chomu,303805,M,16,0,1,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Chennai,Chennai,600092,M,63,0,1,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Coimbatore,Coimbatore South,641004,M,7,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Kancheepuram,Chengalpattu,603103,M,38,1,0,0,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Thanjavur,Kumbakonam,612103,M,5,1,0,1,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Vellore,Vellore,632001,F,10,1,0,1,1
City Union Bank Limited        ,VEETECHNOLOGIES PVT. LTD,Tamil Nadu,Vellore,Vellore,632009,M,6,1,0,0,1
Corporation Bank,77 Infosystems Pvt Ltd,Tamil Nadu,Coimbatore,Coimbatore South,641042,M,6,1,0,0,1
Corporation Bank,BNK Capital Markets Limited,Assam,Jorhat,Teok,785635,M,49,1,0,0,1
Corporation Bank,Bloom Solutions Pvt Ltd,Assam,Kamrup Metro,Guwahati,781034,F,27,1,0,1,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Bihar,Muzaffarpur,Gaighat,844120,F,49,0,1,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Delhi,South West Delhi,Vasant Vihar,110037,F,21,0,1,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,Uttar Pradesh,Muzaffarnagar,Jansath,251316,F,30,0,1,0,1
Corporation Bank,IAP COMPANY Pvt. Ltd,West Bengal,Howrah,Jagatballavpur,711404,M,28,0,1,0,1
DC East Kameng,DEPUTY DIRECTOR OF SCHOOL EDUCATION SEPPA,Arunachal Pradesh,East Kameng,Khenewa Circle,790102,F,7,0,1,0,1
DC Lower Dibang,Circle Officer  Roing1,Arunachal Pradesh,Lower Dibang Valley,Roing Circle,792110,F,6,0,1,0,1
DC Lower Dibang,Circle Officer  Roing1,Arunachal Pradesh,Lower Dibang Valley,Roing Circle,792110,F,8,0,1,0,1
DC Lower Dibang,Circle Officer  Roing1,Arunachal Pradesh,Lower Dibang Valley,Roing Circle,792110,F,10,0,1,0,1
DC West Kameng,Deputy Director of School Education,Arunachal Pradesh,West Kameng,Rupa Circle,790003,M,6,1,0,0,1
DC West Kameng,Deputy Director of School Education,Arunachal Pradesh,West Kameng,Shergaon,790003,M,26,1,0,0,1
DC West Kameng,Deputy Director of School Education,Assam,Udalguri,Kalaigaon,784525,M,25,1,0,0,1
DENA BANK,77 Infosystems Pvt Ltd,Karnataka,Ballari,Hadagali,583117,M,49,0,1,0,0
DENA BANK,77 Infosystems Pvt Ltd,Karnataka,Ballari,Hagaribommanahalli,583113,F,0,1,0,0,1
DENA BANK,77 Infosystems Pvt Ltd,Karnataka,Ballari,Hagaribommanahalli,583113,F,2,1,0,0,1
DENA BANK,77 Infosystems Pvt Ltd,Karnataka,Ballari,Sandur,583129,F,42,0,1,0,1
DENA BANK,77 Infosystems Pvt Ltd,Karnataka,Ballari,Siruguppa,583114,M,31,1,0,0,1
DENA BANK,77 Infosystems Pvt Ltd,Karnataka,Ballari,Siruguppa,583121,F,9,0,1,0,1
DENA BANK,77 Infosystems Pvt Ltd,Karnataka,Koppal,Koppal,583279,F,24,1,0,0,1
DENA BANK,77 Infosystems Pvt Ltd,Karnataka,Koppal,Koppal,583279,M,54,1,0,0,1
DENA BANK,77 Infosystems Pvt Ltd,Karnataka,Koppal,Kushtagi,583279,F,30,1,0,0,1
DENA BANK,77 Infosystems Pvt Ltd,Karnataka,Raichur,Lingasagur,584124,M,6,1,0,0,1
DENA BANK,77 Infosystems Pvt Ltd,Karnataka,Raichur,Lingasagur,584124,M,28,1,0,0,1
DENA BANK,A I Soc for Electronics and Comp Tech,Uttar Pradesh,Chitrakoot,Mau,210209,M,5,0,1,0,1
DENA BANK,A I Soc for Electronics and Comp Tech,Uttar Pradesh,Chitrakoot,Mau,210209,M,7,0,1,0,1
DENA BANK,A I Soc for Electronics and Comp Tech,Uttar Pradesh,Kanpur Nagar,Bilhaur,208010,F,10,0,1,0,1
DENA BANK,A-Onerealtors Pvt Ltd,Bihar,Katihar,Kadwa,854317,M,14,0,1,0,1
DENA BANK,A-Onerealtors Pvt Ltd,Bihar,Patna,Barh,803213,M,35,1,0,0,0
DENA BANK,A-Onerealtors Pvt Ltd,Bihar,Samastipur,Khanpur,848117,F,13,0,1,0,1
DENA BANK,A-Onerealtors Pvt Ltd,Bihar,Samastipur,Khanpur,848117,F,35,0,1,0,1
DENA BANK,A-Onerealtors Pvt Ltd,Bihar,Samastipur,Shivajinagar,848117,M,4,1,0,0,1
DENA BANK,A-Onerealtors Pvt Ltd,Uttar Pradesh,Ghaziabad,Ghaziabad,201102,M,20,0,1,0,1
DENA BANK,APEX Services,Uttar Pradesh,Pilibhit,Pilibhit,262001,M,9,1,0,0,1
DENA BANK,ATISHAY INFOTECH PVT. LTD.,Madhya Pradesh,Betul,Multai,460661,M,28,1,0,1,1
DENA BANK,ATISHAY INFOTECH PVT. LTD.,Madhya Pradesh,Dhar,Dhar,454001,M,11,0,1,0,1
DENA BANK,ATISHAY INFOTECH PVT. LTD.,Madhya Pradesh,Dhar,Dhar,454001,M,30,1,0,0,1
DENA BANK,ATISHAY INFOTECH PVT. LTD.,Madhya Pradesh,Dhar,Dhar,454001,M,45,0,1,0,1
DENA BANK,ATISHAY INFOTECH PVT. LTD.,Madhya Pradesh,Guna,Guna,473001,M,69,0,1,0,1
DENA BANK,ATISHAY INFOTECH PVT. LTD.,Rajasthan,Bikaner,Bikaner,334001,F,8,0,1,0,1
DENA BANK,ATISHAY INFOTECH PVT. LTD.,Rajasthan,Bikaner,Khajuwala,334023,M,8,1,0,0,1
DENA BANK,ATISHAY INFOTECH PVT. LTD.,Uttar Pradesh,Mirzapur,Chunar,231313,M,9,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Andhra Pradesh,Ananthapuramu,Chilamathur,515341,M,18,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Assam,Barpeta,Sarthebari,781352,M,20,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Assam,Cachar,Katigora,788805,M,20,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Assam,Hailakandi,Algapur,788150,M,22,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Assam,Nalbari,Nalbari,781334,M,19,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Assam,Sonitpur,Chariduar,784101,M,21,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Assam,Udalguri,Udalguri,784508,F,21,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bagalkot,Badami,587206,M,6,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bagalkot,Bagalkot,587204,F,8,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bagalkot,Bilagi,587116,F,22,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bagalkot,Bilagi,587116,M,6,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bagalkot,Bilagi,587116,M,49,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bagalkot,Bilagi,587116,M,50,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bagalkot,Mudhol,587122,M,54,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bangalore Rural,Devanahalli,562110,M,22,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bangalore Rural,Hosakote,562122,M,30,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Athani,591232,F,7,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Athani,591234,F,30,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Athani,591248,F,18,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Athani,591304,F,26,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Chikodi,591226,F,5,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Chikodi,591228,F,61,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Gokak,591344,M,0,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Hukkeri,590014,F,34,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Hukkeri,591254,F,19,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Hukkeri,591313,F,38,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Raybag,591217,F,22,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Raybag,591217,M,33,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Sampgaon,591118,M,7,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Sampgaon,591125,F,42,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Belagavi,Sampgaon,591153,F,55,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Anekal,560083,M,31,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore North,560008,F,24,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore North,560017,M,39,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore North,560036,M,23,0,1,1,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore North,560037,F,33,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore North,560042,F,42,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore North,560043,F,2,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore North,560089,F,23,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore North,562157,M,12,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore South,560035,F,45,1,0,1,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore South,560035,F,53,0,1,1,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore South,560068,F,34,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore South,560068,M,7,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore South,560068,M,21,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore South,560076,F,19,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bengaluru,Bangalore South,560100,M,8,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Bidar,Aurad,585443,M,50,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Chamrajanagar,Kollegal,571440,M,14,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Chamrajanagar,Kollegal,571440,M,27,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Chamrajanagar,Kollegal,571443,M,4,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Chikkamagaluru,Kadur,577548,F,63,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Chikkamagaluru,Kadur,577548,F,65,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Chikkamagaluru,Mudigere,577132,F,11,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Chikkamagaluru,Tarikere,577228,M,46,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Dakshina Kannada,Mangalore,574151,M,33,1,0,1,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Dakshina Kannada,Mangalore,575004,M,27,1,0,1,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Dakshina Kannada,Mangalore,575007,M,48,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Davangere,Davanagere,577004,M,50,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Dharwad,Hubli,580008,M,0,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Gadag,Shirhatti,582116,F,5,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Hassan,Alur,573129,F,43,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Hassan,Alur,573201,M,8,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Hassan,Alur,573213,F,34,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Hassan,Alur,573219,M,56,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Hassan,Belur,573115,M,77,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Hassan,Belur,573121,F,31,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Hassan,Belur,573216,M,7,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Haveri,Hanagal,581104,M,7,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Haveri,Hanagal,581104,M,10,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Haveri,Shiggaon,581193,F,25,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Haveri,Shiggaon,581202,M,10,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Haveri,Shiggaon,581202,M,35,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Haveri,Shiggaon,581205,F,19,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Kalaburagi,Afzalpur,585102,M,32,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Kalaburagi,Afzalpur,585103,F,23,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Kalaburagi,Afzalpur,585212,M,10,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Kalaburagi,Chitapur,585228,F,29,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Kalaburagi,Chitapur,585228,M,52,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Koppal,Gangavathi,583227,F,23,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mandya,Maddur,571428,M,31,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mandya,Maddur,571433,M,70,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mandya,Malavalli,571421,M,18,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mandya,Shrirangapatna,571807,M,23,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Hunsur,571105,F,0,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Hunsur,571105,F,17,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Hunsur,571105,M,5,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Hunsur,571189,F,40,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Krishnarajanagara,571601,M,31,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Krishnarajanagara,571604,F,5,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Krishnarajanagara,571608,M,7,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Krishnarajanagara,571617,F,3,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Mysore,570010,F,62,0,1,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Mysore,570019,F,5,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Mysore,570019,F,8,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Mysore,570019,F,10,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Mysore,570019,F,11,1,0,0,1
DENA BANK,AVVAS INFOTECH PVT  LTD,Karnataka,Mysuru,Mysore,570019,M,11,1,0,0,1
