Registrar,Enrolment Agency,State,District,Sub District,Pin Code,Gender,Age,Aadhaar generated,Enrolment Rejected,Residents providing email,Residents providing mobile number
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190014,F,51,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190014,M,26,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190014,M,27,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,F,5,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,F,7,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,F,8,1,0,0,0
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,F,11,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,F,25,0,1,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,F,35,0,1,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,F,48,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,F,57,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,F,65,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,F,70,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,4,0,1,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,5,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,9,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,21,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,23,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,38,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,39,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,43,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,44,0,1,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,47,0,1,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,48,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,60,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190015,M,66,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190018,F,5,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190018,F,10,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190018,F,12,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190018,F,13,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190018,F,20,1,0,1,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190018,F,25,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190018,F,43,0,1,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190018,F,71,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190018,M,8,2,0,0,2
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190018,M,20,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190018,M,31,0,1,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190021,F,25,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190021,F,38,1,1,0,2
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190021,F,43,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190021,F,67,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190021,M,10,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190021,M,28,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190023,F,64,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),190023,M,30,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),191121,F,52,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),191121,M,30,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),191123,F,31,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),191123,F,32,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),191123,F,39,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),191123,F,56,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),191123,F,59,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (north),191123,F,70,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (south),190010,M,15,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (south),190010,M,82,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (south),190012,F,60,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (south),190012,M,5,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (south),190012,M,6,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (south),190012,M,7,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (south),190017,F,72,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (south),190017,M,39,0,1,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (south),191101,F,61,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Srinagar,Srinagar (south),191101,M,55,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Udhampur,Majalta,184205,F,57,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Udhampur,Ramnagar,182124,F,6,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Udhampur,Ramnagar,182126,F,10,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Udhampur,Ramnagar,182126,F,16,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Udhampur,Ramnagar,182126,F,33,1,0,0,1
Jammu and Kashmir Bank,J & K Bank,Jammu and Kashmir,Udhampur,Ramnagar,182126,M,8,0,1,0,1
Karur Vysya Bank ,Abha Systems And Consultancy,Maharashtra,Aurangabad,Aurangabad,431001,M,14,0,1,0,1
Karur Vysya Bank ,Abha Systems And Consultancy,Maharashtra,Aurangabad,Aurangabad,431001,M,31,2,0,1,2
Karur Vysya Bank ,Abha Systems And Consultancy,Maharashtra,Aurangabad,Aurangabad,431001,M,48,1,0,0,1
Karur Vysya Bank ,Abha Systems And Consultancy,Maharashtra,Mumbai Suburban,Andheri,400102,M,38,1,0,1,1
Karur Vysya Bank ,Abha Systems And Consultancy,Maharashtra,Mumbai Suburban,Borivali,400063,M,47,1,0,0,1
Karur Vysya Bank ,Abha Systems And Consultancy,Maharashtra,Mumbai Suburban,Borivali,400064,M,61,1,0,0,1
Karur Vysya Bank ,Abha Systems And Consultancy,Maharashtra,Mumbai Suburban,Borivali,400104,M,5,1,0,0,1
Karur Vysya Bank ,Abha Systems And Consultancy,Maharashtra,Mumbai Suburban,Borivali,400104,M,51,1,0,0,1
Karur Vysya Bank ,Abha Systems And Consultancy,Maharashtra,Raigarh,Panvel,400702,M,31,1,0,1,1
Karur Vysya Bank ,Abha Systems And Consultancy,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,201301,M,3,1,0,1,1
Karur Vysya Bank ,INDIA,Tamil Nadu,Coimbatore,Coimbatore North,641017,M,11,1,0,0,1
Karur Vysya Bank ,INDIA,Tamil Nadu,Coimbatore,Coimbatore North,641022,F,5,1,0,0,1
Karur Vysya Bank ,INDIA,Tamil Nadu,Coimbatore,Coimbatore North,641038,F,7,1,0,0,1
Karur Vysya Bank ,INDIA,Tamil Nadu,Coimbatore,Coimbatore South,641037,M,60,1,0,0,1
Karur Vysya Bank ,INDIA,Tamil Nadu,Coimbatore,Pollachi,642001,F,7,1,0,0,1
Karur Vysya Bank ,INDIA,Tamil Nadu,Coimbatore,Pollachi,642002,M,6,2,0,0,2
Karur Vysya Bank ,INDIA,Tamil Nadu,Coimbatore,Pollachi,642110,M,7,1,0,0,1
Karur Vysya Bank ,INDIA,Tamil Nadu,Dindigul,Dindigul,624001,M,8,1,0,0,1
Karur Vysya Bank ,INDIA,Tamil Nadu,Dindigul,Dindigul,624004,M,5,1,0,0,1
Karur Vysya Bank ,INDIA,Tamil Nadu,Erode,Erode,638101,F,32,0,1,0,1
Karur Vysya Bank ,INDIA,Tamil Nadu,Salem,Salem,636308,M,6,1,0,0,1
Karur Vysya Bank ,INDIA,Tamil Nadu,Tirunelveli,Palayamkottai,627003,M,0,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,Assam,Baksa,Baska,781372,M,41,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Assam,Dhubri,Bilasipara,783348,M,25,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Assam,Karbi Anglong,Diphu,782480,M,24,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Assam,Nagaon,Dhing,782122,M,19,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,Assam,Sonitpur,Gohpur,784178,M,25,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Assam,Udalguri,Majbat,784507,M,39,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Assam,Udalguri,Majbat,784507,M,44,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Karnataka,Bengaluru,Bangalore North,560022,M,10,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,Madhya Pradesh,Datia,Datia,475661,M,30,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai City,Mumbai City,400022,M,0,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai City,Mumbai City,400022,M,2,2,0,0,2
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai City,Mumbai City,400022,M,32,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Andheri,400102,M,33,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400043,M,2,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400043,M,3,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400071,M,3,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400071,M,55,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400077,M,39,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400080,M,3,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400080,M,6,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400080,M,11,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400080,M,25,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400080,M,37,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400089,M,3,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Mumbai Suburban,Kurla,400089,M,34,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Nagpur,Nagpur,440009,M,2,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Nagpur,Nagpur,440013,M,3,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Nagpur,Nagpur (rural),440034,M,9,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Pune,Pune City,411021,M,65,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Ratnagiri,Rajapur,416702,M,3,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Thane,Thane,400614,M,39,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Thane,Thane,400615,M,26,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Thane,Thane,400706,F,40,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Thane,Thane,400706,M,45,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,Maharashtra,Thane,Thane,400709,M,25,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Chennai,Chennai,600041,M,57,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore North,641017,M,7,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore North,641019,M,5,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore North,641020,F,6,2,0,0,2
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore North,641020,M,4,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore North,641020,M,5,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore North,641020,M,6,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore North,641047,M,58,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore South,641001,F,4,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore South,641001,F,7,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore South,641001,M,4,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore South,641001,M,7,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore South,641028,M,5,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore South,641039,F,2,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Coimbatore South,641062,M,8,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Sulur,641062,F,62,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Sulur,641062,M,7,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Coimbatore,Sulur,641062,M,52,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Ramanathapuram,Kadaladi,623528,M,5,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Ramanathapuram,Ramanathapuram,623518,M,45,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Ramanathapuram,Tiruvadanai,623403,M,6,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Ramanathapuram,Tiruvadanai,623409,F,6,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Ramanathapuram,Tiruvadanai,623525,M,1,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,The Nilgiris,Coonoor,643105,M,9,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Tiruppur,Tiruppur,641603,M,8,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Tamil Nadu,Tiruvallur,Ponneri,600120,F,5,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Telangana,Hyderabad,Khairatabad,500073,M,2,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Telangana,Hyderabad,Musheerabad,500020,M,29,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Telangana,K.v. Rangareddy,Balanagar,500018,M,0,1,0,1,1
Karur Vysya Bank ,KarurVysya Bank,Telangana,K.v. Rangareddy,Balanagar,500018,M,4,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,Uttar Pradesh,Mirzapur,Chunar,231001,M,21,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,West Bengal,Cooch Behar,Sitalkuchi,736172,M,35,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,West Bengal,Howrah,Bagnan - I,711303,F,7,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,West Bengal,Howrah,Bagnan - I,711303,M,7,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,West Bengal,Howrah,Bagnan - I,711303,M,29,1,0,0,1
Karur Vysya Bank ,KarurVysya Bank,West Bengal,Howrah,Bally Jagachha,711227,M,26,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,West Bengal,Howrah,Uluberia - I,711206,M,8,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,West Bengal,Kolkata,Circus Avenue,700001,M,55,0,1,0,1
Karur Vysya Bank ,KarurVysya Bank,West Bengal,Kolkata,Kolkata,700006,M,55,0,1,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,Uttar Pradesh,Allahabad,Handia,221502,M,56,0,1,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Barddhaman,Barddhaman,713203,F,12,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Barddhaman,Barddhaman,713207,F,70,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Barddhaman,Barddhaman,713208,F,13,1,0,0,0
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Barddhaman,Barddhaman,713210,M,69,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Barddhaman,Barddhaman,713213,F,6,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Barddhaman,Barddhaman,713213,F,8,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Barddhaman,Barddhaman,713215,F,8,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Barddhaman,Faridpur Durgapur,713205,M,26,0,1,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Dakshin Dinajpur,Balurghat,733101,M,35,1,0,1,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Hooghly,Dhaniakhali,712302,F,23,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Hooghly,Hooghly,712222,F,9,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Hooghly,Hooghly,712222,F,20,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Hooghly,Hooghly,712222,F,28,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Hooghly,Hooghly,712222,M,30,1,0,1,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Hooghly,Hooghly,712222,M,38,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Hooghly,Polba - Dadpur,712149,F,19,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Hooghly,Polba - Dadpur,712149,M,8,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Hooghly,Polba - Dadpur,712149,M,21,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Hooghly,Polba - Dadpur,712305,F,1,0,1,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Howrah,Bally Jagachha,711114,M,53,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Kolkata,Circus Avenue,700047,M,56,1,0,1,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Kolkata,Circus Avenue,700078,F,28,1,0,1,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,Kolkata,Kolkata,700002,M,24,0,1,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,North 24 Parganas,North 24 Paraganas,700036,F,68,1,0,0,1
Karur Vysya Bank ,SRM Education And Social Welfare Society,West Bengal,South 24 Parganas,Brahmapur,700096,F,41,1,0,1,1
KotakMahindra Bank,Alankit Limited,Assam,Kamrup Metro,Guwahati,781021,M,61,1,0,0,1
KotakMahindra Bank,Alankit Limited,Bihar,Madhepura,Gamharia,852108,M,7,1,0,0,1
KotakMahindra Bank,Alankit Limited,Bihar,Patna,Patna Sadar,800008,M,31,1,0,0,1
KotakMahindra Bank,Alankit Limited,Bihar,Patna,Patna Sadar,800016,M,22,1,0,1,1
KotakMahindra Bank,Alankit Limited,Bihar,Patna,Patna Sadar,800020,M,4,2,0,1,2
KotakMahindra Bank,Alankit Limited,Bihar,Patna,Patna Sadar,800020,M,5,1,0,0,1
KotakMahindra Bank,Alankit Limited,Bihar,Patna,Patna Sadar,800020,M,9,2,0,0,2
KotakMahindra Bank,Alankit Limited,Delhi,Central Delhi,New Delhi,110003,M,3,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,Central Delhi,New Delhi,110003,M,4,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,Central Delhi,New Delhi,110003,M,5,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,Central Delhi,New Delhi,110003,M,9,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,Central Delhi,New Delhi,110003,M,59,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,East Delhi,Gandhi Nagar,110051,M,4,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,East Delhi,Gandhi Nagar,110092,M,28,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,East Delhi,Gandhi Nagar,110092,M,31,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,East Delhi,Gandhi Nagar,110092,M,42,0,1,1,1
KotakMahindra Bank,Alankit Limited,Delhi,East Delhi,Gandhi Nagar,110092,M,47,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,East Delhi,Preet Vihar,110091,M,8,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,New Delhi,New Delhi,110001,M,1,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,North East Delhi,Shahdara,110032,M,5,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,North West Delhi,Narela,110042,M,1,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,North West Delhi,Saraswati Vihar,110034,M,24,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110013,M,0,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110013,M,3,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110014,M,1,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110014,M,2,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110014,M,3,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110014,M,41,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110024,M,1,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110024,M,10,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110024,M,38,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110024,M,44,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110025,M,3,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110048,M,20,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110049,M,19,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Defence Colony,110049,M,30,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Hauz Khas,110017,M,39,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Hauz Khas,110017,M,57,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Hauz Khas,110062,M,7,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Kalkaji,110065,M,8,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Kalkaji,110065,M,59,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Kalkaji,110076,M,9,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South Delhi,Kalkaji,110076,M,14,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South West Delhi,Delhi Cantonment,110021,M,47,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,South West Delhi,Vasant Vihar,110029,M,5,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South West Delhi,Vasant Vihar,110066,M,2,1,0,0,1
KotakMahindra Bank,Alankit Limited,Delhi,South West Delhi,Vasant Vihar,110070,M,23,1,0,1,1
KotakMahindra Bank,Alankit Limited,Delhi,West Delhi,Rajouri Garden,110027,M,2,1,0,0,1
